HRGcode	HRGdesc	"Cardiac (0=No, 1=Yes, 2=Ambiguous)"	"ProcComplications (0=No, 1=Yes)"	Yr09	Yr10	Yr11	Yr12	Yr13	Yr14	Yr15	Yr16
PA71Z	PAEDIATRIC HEPATOBILIARY OR PANCREATIC DISORDERS	0	0						1	1	1
PA72Z	METABOLIC DISORDERS	0	0						1	1	1
PB01Z	MAJOR NEONATAL DIAGNOSES	0	0	1	1	1	1	1	1	1	1
PB02Z	MINOR NEONATAL DIAGNOSES	0	0	1	1	1	1	1	1	1	1
PB03Z	HEALTHY BABY	0	0	1	1	1	1	1	1	1	1
QZ01A	AORTIC OR ABDOMINAL SURGERY WITH CC	0	0	1	1	1	1	1	1	1	1
QZ01B	AORTIC OR ABDOMINAL SURGERY WITHOUT CC	0	0	1	1	1	1	1	1	1	1
QZ02A	LOWER LIMB ARTERIAL SURGERY WITH CC	0	0	1	1	1	1	1	1	1	1
QZ02B	LOWER LIMB ARTERIAL SURGERY WITHOUT CC	0	0	1	1	1	1	1	1	1	1
QZ03Z	BYPASSES TO TIBIAL ARTERIES	0	0	1	1	1	1	1	1	1	1
QZ04Z	EXTRACRANIAL OR UPPER LIMB ARTERIAL SURGERY	0	0	1	1	1	1	1	1	1	1
QZ05A	MISCELLANEOUS VASCULAR PROCEDURES WITH CC	0	0	1	1	1	1	1	1	1	1
QZ05B	MISCELLANEOUS VASCULAR PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1	1	1
QZ06Z	VARICOSE VEINS WITH ULCER OR WITH CC	0	0	1	1						
QZ07A	REDO BILATERAL VARICOSE VEIN PROCEDURES WITH CC (INCLUDES ULCERATION)	0	0			1	1	1	1		
QZ07B	REDO BILATERAL VARICOSE VEIN PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1		
QZ08A	REDO UNILATERAL VARICOSE VEIN PROCEDURES WITH CC (INCLUDES ULCERATION)	0	0		1	1	1	1	1	1	
QZ08B	REDO UNILATERAL VARICOSE VEIN PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1	1	
QZ09A	PRIMARY BILATERAL VARICOSE VEIN PROCEDURES WITH CC (INCLUDES ULCERATION)	0	0		1	1	1	1	1	1	
QZ09B	PRIMARY BILATERAL VARICOSE VEIN PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1	1	
QZ10A	PRIMARY UNILATERAL VARICOSE VEIN PROCEDURES WITH CC (INCLUDES ULCERATION)	0	0		1	1	1	1	1	1	
QZ10B	PRIMARY UNILATERAL VARICOSE VEIN PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1	1	
QZ11A	AMPUTATIONS WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
QZ11B	AMPUTATIONS WITHOUT MAJOR CC	0	0	1	1	1	1	1	1	1	1
QZ12Z	"FOOT PROCEDURES FOR DIABETES OR ARTERIAL DISEASE, AND PROCEDURES TO AMPUTATION STUMPS"	0	0	1	1	1	1	1	1		
QZ12Z	"FOOT PROCEDURES FOR DIABETES OR ARTERIAL DISEASE, OR PROCEDURES TO AMPUTATION STUMPS"	0	0							1	1
QZ13A	VASCULAR ACCESS FOR RENAL REPLACEMENT THERAPY WITH CC	0	0	1	1	1	1	1	1	1	1
QZ13B	VASCULAR ACCESS FOR RENAL REPLACEMENT THERAPY WITHOUT CC	0	0	1	1	1	1	1	1	1	1
QZ14A	VASCULAR ACCESS EXCEPT FOR RENAL REPLACEMENT THERAPY WITH CC	0	0	1	1	1	1	1	1	1	1
QZ14B	VASCULAR ACCESS EXCEPT FOR RENAL REPLACEMENT THERAPY WITHOUT CC	0	0	1	1	1	1	1	1	1	1
QZ15A	THERAPEUTIC ENDOVASCULAR PROCEDURES WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
QZ15B	THERAPEUTIC ENDOVASCULAR PROCEDURES WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
QZ15C	THERAPEUTIC ENDOVASCULAR PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1	1	1
QZ16A	DIAGNOSTIC VASCULAR RADIOLOGY AND OTHER TRANSLUMINAL PROCEDURES WITH MAJOR CC	0	0	1	1						
QZ16A	DIAGNOSTIC VASCULAR RADIOLOGY AND OTHER TRANSLUMINAL DIAGNOSTIC PROCEDURES WITH MAJOR CC	0	0			1	1	1	1		
QZ16A	DIAGNOSTIC VASCULAR RADIOLOGY OR OTHER TRANSLUMINAL DIAGNOSTIC PROCEDURES WITH MAJOR CC	0	0							1	1
QZ16B	DIAGNOSTIC VASCULAR RADIOLOGY AND OTHER TRANSLUMINAL PROCEDURES WITH INTERMEDIATE CC	0	0	1	1						
QZ16B	DIAGNOSTIC VASCULAR RADIOLOGY AND OTHER TRANSLUMINAL DIAGNOSTIC PROCEDURES WITH INTERMEDIATE CC	0	0			1	1	1	1		
QZ16B	DIAGNOSTIC VASCULAR RADIOLOGY OR OTHER TRANSLUMINAL DIAGNOSTIC PROCEDURES WITH INTERMEDIATE CC	0	0							1	1
QZ16C	DIAGNOSTIC VASCULAR RADIOLOGY AND OTHER TRANSLUMINAL PROCEDURES WITHOUT CC	0	0	1	1						
QZ16C	DIAGNOSTIC VASCULAR RADIOLOGY AND OTHER TRANSLUMINAL DIAGNOSTIC PROCEDURES WITHOUT CC	0	0			1	1	1	1		
QZ16C	DIAGNOSTIC VASCULAR RADIOLOGY OR OTHER TRANSLUMINAL DIAGNOSTIC PROCEDURES WITHOUT CC	0	0							1	1
QZ17A	NON SURGICAL PERIPHERAL VASCULAR DISEASE WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
QZ17B	NON SURGICAL PERIPHERAL VASCULAR DISEASE WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
QZ17C	NON SURGICAL PERIPHERAL VASCULAR DISEASE WITHOUT CC	0	0	1	1	1	1	1	1	1	1
QZ18Z	PROCEDURES ON THE LYMPHATIC SYSTEM	0	0	1	1	1					
QZ19Z	BLOOD VESSEL INJURY WITH NO SIGNIFICANT PROCEDURE	0	0	1	1	1	1	1	1	1	1
QZ20Z	DEEP VEIN THROMBOSIS	0	0			1	1	1	1	1	1
QZ21A	RE DO VARICOSE VEIN PROCEDURES WITH CC (INCLUDES ULCERATION)	0	0							1	1
QZ21B	RE DO VARICOSE VEIN PROCEDURES WITHOUT CC	0	0							1	1
QZ22A	PRIMARY VARICOSE VEIN PROCEDURES WITH CC (INCLUDES ULCERATION)	0	0							1	1
QZ22B	PRIMARY VARICOSE VEIN PROCEDURES WITHOUT CC	0	0							1	1
QZ23Z	THORACOABDOMINAL ANEURYSM REPAIR	0	0						1	1	1
RC01Z	IR PROCEDURES URORADIOLOGY MAJOR	0	0					1	1		
RC01Z	MAJOR URORADIOLOGY INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC02Z	IR PROCEDURES URORADIOLOGY INTERMEDIATE	0	0				1	1	1		
RC02Z	INTERMEDIATE URORADIOLOGY INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC03Z	IR PROCEDURES URORADIOLOGY MINOR	0	0						1		
RC03Z	MINOR URORADIOLOGY INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC11A	"ENDOVASCULAR STENT GRAFT FOR RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE BRANCHED STENT GRAFT"	0	0		1	1	1	1	1	1	1
RC11B	"ENDOVASCULAR STENT GRAFT FOR RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE FENESTRATED STENT GRAFT"	0	0			1	1	1	1	1	1
RC11C	"ENDOVASCULAR STENT GRAFT FOR RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE STENT GRAFT"	0	0			1	1	1	1	1	1
RC11D	"ENDOVASCULAR STENT GRAFT FOR RUPTURED ABDOMINAL AORTIC ANEURYSM, TWO STENT GRAFTS"	0	0			1	1	1	1	1	1
RC11E	"ENDOVASCULAR STENT GRAFT FOR RUPTURED ABDOMINAL AORTIC ANEURYSM, THREE OR MORE STENT GRAFTS"	0	0		1	1	1	1	1	1	1
RC12A	"INFRARENAL OR AORTO UNIILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE BRANCHED STENT GRAFT"	0	0		1	1	1				
RC12A	"INFRARENAL OR AORTO UNI ILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE BRANCHED STENT GRAFT"	0	0					1	1	1	1
RC12B	"INFRARENAL OR AORTO UNIILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE FENESTRATED STENT GRAFT"	0	0			1	1				
RC12B	"INFRARENAL OR AORTO UNI ILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE FENESTRATED STENT GRAFT"	0	0					1	1	1	1
RC12C	"INFRARENAL OR AORTO UNIILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE STENT GRAFT"	0	0		1	1	1				
RC12C	"INFRARENAL OR AORTO UNI ILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE STENT GRAFT"	0	0					1	1	1	1
RC12D	"INFRARENAL OR AORTO UNIILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, TWO STENT GRAFTS"	0	0			1	1				
RC12D	"INFRARENAL OR AORTO UNI ILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, TWO STENT GRAFTS"	0	0					1	1	1	1
RC12E	"INFRARENAL OR AORTO UNIILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, THREE OR MORE STENT GRAFTS"	0	0		1	1	1				
RC12E	"INFRARENAL OR AORTO UNI ILIAC ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, THREE OR MORE STENT GRAFTS"	0	0					1	1	1	1
RC13A	"OTHER ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE BRANCHED STENT GRAFT"	0	0			1	1	1	1	1	1
RC13B	"OTHER ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE FENESTRATED STENT GRAFT"	0	0			1	1	1	1	1	1
RC13C	"OTHER ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, ONE STENT GRAFT"	0	0		1	1	1	1	1	1	1
RC13D	"OTHER ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, TWO STENT GRAFTS"	0	0			1	1	1	1	1	1
RC13E	"OTHER ENDOVASCULAR STENT GRAFT FOR NON RUPTURED ABDOMINAL AORTIC ANEURYSM, THREE OR MORE STENT GRAFTS"	0	0		1	1	1	1	1	1	1
RC14Z	IR PROCEDURES VASCULAR MAJOR	0	0				1	1	1		
RC14Z	MAJOR VASCULAR INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC15Z	IR PROCEDURES VASCULAR INTERMEDIATE	0	0				1	1	1		
RC15Z	INTERMEDIATE VASCULAR INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC16Z	IR PROCEDURES VASCULAR MINOR	0	0				1	1	1		
RC16Z	MINOR VASCULAR INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC31Z	IR PROCEDURES HEPATOBILIARY MAJOR	0	0				1	1	1		
RC31Z	MAJOR HEPATOBILIARY INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC32Z	IR PROCEDURES HEPATOBILIARY INTERMEDIATE	0	0				1	1	1		
RC32Z	INTERMEDIATE HEPATOBILIARY INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC33Z	IR PROCEDURES HEPATOBILIARY MINOR	0	0				1	1	1		
RC33Z	MINOR HEPATOBILIARY INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
RC41Z	INTERVENTIONAL RADIOLOGY OBS AND GYNAE UTERINE FIBROID EMBOLISATION	0	0			1	1	1	1		
RC41Z	UTERINE FIBROID EMBOLISATION	0	0							1	1
RC42Z	IR PROCEDURES OBSTETRICS AND GYNAECOLOGY MAJOR	0	0					1	1		
RC42Z	"MAJOR OBSTETRIC OR GYNAECOLOGY, INTERVENTIONAL RADIOLOGY PROCEDURES"	0	0							1	1
RC51Z	IR PROCEDURES NEUROLOGY MAJOR	0	0				1	1	1		
RC51Z	MAJOR NEUROLOGY INTERVENTIONAL RADIOLOGY PROCEDURES	0	0							1	1
SA01C	APLASTIC ANAEMIA WITH MAJOR CC	0	0	1	1	1					
SA01D	APLASTIC ANAEMIA WITH CC	0	0			1	1	1	1	1	1
SA01E	APLASTIC ANAEMIA WITH INTERMEDIATE CC	0	0	1	1	1					
SA01F	APLASTIC ANAEMIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA02D	COAGULATION DEFECT WITH CC	0	0	1	1	1	1	1	1	1	1
SA02F	COAGULATION DEFECT WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA03D	HAEMOLYTIC ANAEMIA WITH CC	0	0	1	1	1	1	1	1	1	1
SA03F	HAEMOLYTIC ANAEMIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA04C	IRON DEFICIENCY ANAEMIA WITH MAJOR CC	0	0	1	1	1					
SA04D	IRON DEFICIENCY ANAEMIA WITH CC	0	0			1	1	1	1	1	1
SA04E	IRON DEFICIENCY ANAEMIA WITH INTERMEDIATE CC	0	0	1	1	1					
SA04F	IRON DEFICIENCY ANAEMIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA05D	MEGALOBLASTIC ANAEMIA WITH CC	0	0	1	1	1	1	1	1	1	1
SA05F	MEGALOBLASTIC ANAEMIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA06D	MYELODYSPLASTIC SYNDROME WITH CC	0	0	1	1	1	1	1	1	1	1
SA06F	MYELODYSPLASTIC SYNDROME WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA07D	MYELOPROLIFERATIVE DISORDER WITH CC	0	0	1	1	1	1	1	1	1	1
SA07F	MYELOPROLIFERATIVE DISORDER WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA08C	OTHER HAEMATOLOGICAL OR SPLENIC DISORDERS WITH MAJOR CC	0	0	1	1	1					
SA08D	OTHER HAEMATOLOGICAL OR SPLENIC DISORDERS WITH CC	0	0			1	1	1	1	1	1
SA08E	OTHER HAEMATOLOGICAL OR SPLENIC DISORDERS WITH INTERMEDIATE CC	0	0	1	1	1					
SA08F	OTHER HAEMATOLOGICAL OR SPLENIC DISORDERS WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA09C	OTHER RED BLOOD CELL DISORDERS WITH MAJOR CC	0	0	1	1	1					
SA09D	OTHER RED BLOOD CELL DISORDERS WITH CC	0	0			1	1	1	1	1	1
SA09E	OTHER RED BLOOD CELL DISORDERS WITH INTERMEDIATE CC	0	0	1	1	1					
SA09F	OTHER RED BLOOD CELL DISORDERS WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA10D	SICKLE CELL ANAEMIA WITH CC	0	0	1	1						
SA10E	SICKLE CELL ANAEMIA WITH CRISIS OR WITH CC	0	0		1	1	1	1	1		
SA10E	"SICKLE CELL ANAEMIA WITH CRISIS, OR WITH CC"	0	0							1	1
SA10F	SICKLE CELL ANAEMIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA11Z	THALASSAEMIA	0	0	1	1	1	1	1	1	1	1
SA12D	THROMBOCYTOPENIA WITH CC	0	0	1	1	1	1	1	1	1	1
SA12F	THROMBOCYTOPENIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA13A	"SINGLE PLASMA EXCHANGE, LEUCOPHORESIS OR RED CELL EXCHANGE WITH LENGTH OF STAY 2 DAYS OR LESS AND 19 YEARS AND OVER"	0	0			1	1				
SA13A	"SINGLE PLASMA EXCHANGE, LEUCOPHERESIS OR RED CELL EXCHANGE WITH LENGTH OF STAY 2 DAYS OR LESS AND 19 YEARS AND OVER"	0	0					1	1		
SA13A	"SINGLE PLASMA EXCHANGE, LEUCOPHORESIS OR RED CELL EXCHANGE WITH LENGTH OF STAY 2 DAYS OR LESS 19 YEARS AND OVER"	0	0							1	1
SA13B	"SINGLE PLASMA EXCHANGE, LEUCOPHORESIS OR RED CELL EXCHANGE WITH LENGTH OF STAY 2 DAYS OR LESS AND 18 YEARS AND UNDER"	0	0			1	1				
SA13B	"SINGLE PLASMA EXCHANGE, LEUCOPHERESIS OR RED CELL EXCHANGE WITH LENGTH OF STAY 2 DAYS OR LESS AND 18 YEARS AND UNDER"	0	0					1	1		
SA13B	"SINGLE PLASMA EXCHANGE, LEUCOPHORESIS OR RED CELL EXCHANGE WITH LENGTH OF STAY 2 DAYS OR LESS 18 YEARS AND UNDER"	0	0							1	1
SA13Z	"SINGLE PLASMA EXCHANGE, LEUCOPHORESIS OR RED CELL EXCHANGE"	0	0	1	1	1					
SA14Z	PLASMA EXCHANGES 2 TO 9	0	0	1	1	1	1	1	1	1	1
SA15Z	PLASMA EXCHANGES 10 TO 19	0	0	1	1	1	1	1	1	1	1
SA16Z	PLASMA EXCHANGES 20 OR MORE	0	0	1	1	1	1	1	1	1	1
SA17C	MALIGNANT DISORDERS OF LYMPHATIC OR HAEMATOLOGICAL SYSTEMS WITH MAJOR CC	0	0	1	1	1					
SA17D	MALIGNANT DISORDERS OF LYMPHATIC OR HAEMATOLOGICAL SYSTEMS WITH CC	0	0			1	1	1	1	1	1
SA17E	MALIGNANT DISORDERS OF LYMPHATIC OR HAEMATOLOGICAL SYSTEMS WITH INTERMEDIATE CC	0	0	1	1	1					
SA17F	MALIGNANT DISORDERS OF LYMPHATIC OR HAEMATOLOGICAL SYSTEMS WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA18Z	BONE MARROW OR STEM CELL HARVEST	0	0	1	1	1	1				
SA18Z	BONE MARROW HARVEST	0	0					1	1	1	1
SA19A	BONE MARROW TRANSPLANT AUTOGRAFT 19 YEARS AND OVER	0	0	1	1	1	1	1	1		
SA19A	"BONE MARROW TRANSPLANT, AUTOGRAFT 19 YEARS AND OVER"	0	0							1	1
SA19B	BONE MARROW TRANSPLANT AUTOGRAFT 18 YEARS AND UNDER	0	0	1	1	1	1	1	1		
SA19B	"BONE MARROW TRANSPLANT, AUTOGRAFT 18 YEARS AND UNDER"	0	0							1	1
SA20A	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (SIBLING) 19 YEARS AND OVER	0	0	1	1	1	1	1	1		
SA20A	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (SIBLING) 19 YEARS AND OVER"	0	0							1	1
SA20B	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (SIBLING) 18 YEARS AND UNDER	0	0	1	1	1	1	1	1		
SA20B	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (SIBLING) 18 YEARS AND UNDER"	0	0							1	1
SA21A	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (VOLUNTEER UNRELATED DONOR) 19 YEARS AND OVER	0	0	1	1	1	1	1	1		
SA21A	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (VOLUNTEER UNRELATED DONOR) 19 YEARS AND OVER"	0	0							1	1
SA21B	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (VOLUNTEER UNRELATED DONOR) 18 YEARS AND UNDER	0	0	1	1	1	1	1	1		
SA21B	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (VOLUNTEER UNRELATED DONOR) 18 YEARS AND UNDER"	0	0							1	1
SA22A	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (CORD BLOOD) 19 YEARS AND OVER	0	0	1	1	1	1	1	1		
SA22A	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (CORD BLOOD) 19 YEARS AND OVER"	0	0							1	1
SA22B	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (CORD BLOOD) 18 YEARS AND UNDER	0	0	1	1	1	1	1	1		
SA22B	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (CORD BLOOD) 18 YEARS AND UNDER"	0	0							1	1
SA23A	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (HAPLO IDENTICAL) 19 YEARS AND OVER	0	0	1	1	1	1	1	1		
SA23A	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (HAPLO IDENTICAL) 19 YEARS AND OVER"	0	0							1	1
SA23B	BONE MARROW TRANSPLANT ALLOGENEIC GRAFT (HAPLO IDENTICAL) 18 YEARS AND UNDER	0	0	1	1	1	1	1	1		
SA23B	"BONE MARROW TRANSPLANT, ALLOGENEIC GRAFT (HAPLO IDENTICAL) 18 YEARS AND UNDER"	0	0							1	1
SA24C	ACUTE LYMPHOBLASTIC LEUKAEMIA WITH MAJOR CC	0	0	1	1	1					
SA24D	ACUTE LYMPHOBLASTIC LEUKAEMIA WITH CC	0	0			1	1	1	1	1	1
SA24E	ACUTE LYMPHOBLASTIC LEUKAEMIA WITH INTERMEDIATE CC	0	0	1	1	1					
SA24F	ACUTE LYMPHOBLASTIC LEUKAEMIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA25C	ACUTE MYELOID LEUKAEMIA WITH MAJOR CC	0	0	1	1	1					
SA25D	ACUTE MYELOID LEUKAEMIA WITH CC	0	0			1	1	1	1	1	1
SA25E	ACUTE MYELOID LEUKAEMIA WITH INTERMEDIATE CC	0	0	1	1	1					
SA25F	ACUTE MYELOID LEUKAEMIA WITHOUT CC	0	0	1	1	1	1	1	1	1	1
SA26A	PERIPHERAL BLOOD STEM CELL TRANSPLANT AUTOLOGOUS 19 YEARS AND OVER	0	0	1	1	1	1	1	1		
SA26A	"PERIPHERAL BLOOD STEM CELL TRANSPLANT, AUTOLOGOUS 19 YEARS AND OVER"	0	0							1	1
SA26B	PERIPHERAL BLOOD STEM CELL TRANSPLANT AUTOLOGOUS 18 YEARS AND UNDER	0	0	1	1	1	1	1	1		
SA26B	"PERIPHERAL BLOOD STEM CELL TRANSPLANT, AUTOLOGOUS 18 YEARS AND UNDER"	0	0							1	1
SA27A	PERIPHERAL BLOOD STEM CELL TRANSPLANT SYNGENEIC 19 YEARS AND OVER	0	0	1	1	1	1	1	1		
SA27A	"PERIPHERAL BLOOD STEM CELL TRANSPLANT, SYNGENEIC 19 YEARS AND OVER"	0	0							1	1
SA27B	PERIPHERAL BLOOD STEM CELL TRANSPLANT SYNGENEIC 18 YEARS AND UNDER	0	0		1	1	1	1	1		
SA27B	"PERIPHERAL BLOOD STEM CELL TRANSPLANT, SYNGENEIC 18 YEARS AND UNDER"	0	0							1	1
SA28A	PERIPHERAL BLOOD STEM CELL TRANSPLANT ALLOGENEIC 19 YEARS AND OLDER	0	0	1	1						
SA28A	PERIPHERAL BLOOD STEM CELL TRANSPLANT ALLOGENEIC 19 YEARS AND OVER	0	0			1	1	1	1		
SA28A	"PERIPHERAL BLOOD STEM CELL TRANSPLANT, ALLOGENEIC 19 YEARS AND OVER"	0	0							1	1
SA28B	PERIPHERAL BLOOD STEM CELL TRANSPLANT ALLOGENEIC 18 YEARS AND UNDER	0	0	1	1	1	1	1	1		
SA28B	"PERIPHERAL BLOOD STEM CELL TRANSPLANT, ALLOGENEIC 18 YEARS AND UNDER"	0	0							1	1
SA30Z	PLASMA CELL DISORDERS	0	0		1	1	1	1	1	1	1
SA31Z	MALIGNANT LYMPHOMA (INCLUDING HODGKIN'S AND NON HODGKIN'S)	0	0		1	1	1	1	1		
SA31Z	"MALIGNANT LYMPHOMA, INCLUDING HODGKIN'S AND NON HODGKIN'S"	0	0							1	1
SA32Z	CHRONIC LYMPHOCYTIC LEUKAEMIA AND RELATED DISORDERS	0	0		1	1	1	1	1	1	1
SA33Z	DIAGNOSTIC BONE MARROW EXTRACTION	0	0			1	1	1	1	1	1
SA34Z	PERIPHERAL BLOOD STEM CELL HARVEST	0	0				1	1	1	1	1
SB97Z	SAME DAY CHEMOTHERAPY ADMISSION OR ATTENDANCE	0	0			1	1	1	1	1	1
SC97Z	SAME DAY EXTERNAL BEAM RADIOTHERAPY ADMISSION OR ATTENDANCE	0	0			1	1	1	1	1	1
UZ01Z	DATA INVALID FOR GROUPING	0	0	1	1	1	1	1	1	1	1
VA01Z	CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA WITH MAJOR NON TRAUMATIC CC	0	0	1	1						
VA02Z	CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA	0	0	1	1						
VA03Z	PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA (EXCL. CRANIOTOMY) WITH MAJOR NON TRAUMATIC CC	0	0	1	1						
VA04Z	"SPINE, HIP, FEMUR OR LIMB PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA"	0	0	1	1						
VA05Z	OTHER PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA	0	0	1	1						
VA06Z	DIAGNOSES OF MULTIPLE SIGNIFICANT TRAUMA WITH MAJOR NON TRAUMATIC CC	0	0	1	1						
VA07Z	"HEAD, CHEST AND LOWER LIMB DIAGNOSES OF MULTIPLE SIGNIFICANT TRAUMA"	0	0	1	1						
VA08Z	OTHER DIAGNOSES OF MULTIPLE SIGNIFICANT TRAUMA	0	0	1	1						
VA10A	"MULTIPLE TRAUMA DIAGNOSES, SCORE <=23 WITH NO INTERVENTIONS"	0	0		1	1	1				
VA10A	MULTIPLE TRAUMA DIAGNOSES SCORE <=23 WITH NO INTERVENTIONS	0	0					1	1	1	1
VA10B	"MULTIPLE TRAUMA DIAGNOSES, SCORE 24 32 WITH NO INTERVENTIONS"	0	0		1	1	1				
VA10B	MULTIPLE TRAUMA DIAGNOSES SCORE 24 32 WITH NO INTERVENTIONS	0	0					1	1	1	1
VA10C	"MULTIPLE TRAUMA DIAGNOSES, SCORE 33 50 WITH NO INTERVENTIONS"	0	0		1	1	1				
VA10C	MULTIPLE TRAUMA DIAGNOSES SCORE 33 50 WITH NO INTERVENTIONS	0	0					1	1	1	1
VA10D	"MULTIPLE TRAUMA DIAGNOSES, SCORE >=51 WITH NO INTERVENTIONS"	0	0		1	1	1				
VA10D	MULTIPLE TRAUMA DIAGNOSES SCORE >=51 WITH NO INTERVENTIONS	0	0					1	1	1	1
VA11A	"MULTIPLE TRAUMA DIAGNOSES, SCORE <=23 WITH INTERVENTIONS, SCORE 1 8"	0	0		1	1	1				
VA11A	MULTIPLE TRAUMA DIAGNOSES SCORE <=23 WITH INTERVENTIONS SCORE 1 8	0	0					1	1	1	1
VA11B	"MULTIPLE TRAUMA DIAGNOSES, SCORE 24 32 WITH INTERVENTIONS, SCORE 1 8"	0	0		1	1	1				
VA11B	MULTIPLE TRAUMA DIAGNOSES SCORE 24 32 WITH INTERVENTIONS SCORE 1 8	0	0					1	1	1	1
VA11C	"MULTIPLE TRAUMA DIAGNOSES, SCORE 33 50 WITH INTERVENTIONS, SCORE 1 8"	0	0		1	1	1				
VA11C	MULTIPLE TRAUMA DIAGNOSES SCORE 33 50 WITH INTERVENTIONS SCORE 1 8	0	0					1	1	1	1
VA11D	"MULTIPLE TRAUMA DIAGNOSES, SCORE >=51 WITH INTERVENTIONS, SCORE 1 8"	0	0		1	1	1				
VA11D	MULTIPLE TRAUMA DIAGNOSES SCORE >=51 WITH INTERVENTIONS SCORE 1 8	0	0					1	1	1	1
