HRGcode	HRGdesc	"Cardiac (0=No, 1=Yes, 2=Ambiguous)"	"ProcComplications (0=No, 1=Yes)"	Yr17
VA10A	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE <=23 WITH NO INTERVENTIONS	0	0	1
VA10B	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 24 32 WITH NO INTERVENTIONS	0	0	1
VA10C	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 33 50 WITH NO INTERVENTIONS	0	0	1
VA10D	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE >=51 WITH NO INTERVENTIONS	0	0	1
VA11A	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE <=23 WITH INTERVENTION SCORE 1 8	0	0	1
VA11B	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 24 32 WITH INTERVENTION SCORE 1 8	0	0	1
VA11C	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 33 50 WITH INTERVENTION SCORE 1 8	0	0	1
VA11D	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE >=51 WITH INTERVENTION SCORE 1 8	0	0	1
VA12A	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE <=23 WITH INTERVENTION SCORE 9 18	0	0	1
VA12B	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 24 32 WITH INTERVENTION SCORE 9 18	0	0	1
VA12C	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 33 50 WITH INTERVENTION SCORE 9 18	0	0	1
VA12D	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE >=51 WITH INTERVENTION SCORE 9 18	0	0	1
VA13A	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE <=23 WITH INTERVENTION SCORE 19 29	0	0	1
VA13B	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 24 32 WITH INTERVENTION SCORE 19 29	0	0	1
VA13C	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 33 50 WITH INTERVENTION SCORE 19 29	0	0	1
VA13D	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE >=51 WITH INTERVENTION SCORE 19 29	0	0	1
VA14A	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE <=23 WITH INTERVENTION SCORE 30 44	0	0	1
VA14B	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 24 32 WITH INTERVENTION SCORE 30 44	0	0	1
VA14C	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 33 50 WITH INTERVENTION SCORE 30 44	0	0	1
VA14D	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE >=51 WITH INTERVENTION SCORE 30 44	0	0	1
VA15A	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE <=23 WITH INTERVENTION SCORE >=45	0	0	1
VA15B	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 24 32 WITH INTERVENTION SCORE >=45	0	0	1
VA15C	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE 33 50 WITH INTERVENTION SCORE >=45	0	0	1
VA15D	MULTIPLE TRAUMA WITH DIAGNOSIS SCORE >=51 WITH INTERVENTION SCORE >=45	0	0	1
WA22X	OTHER SPECIFIED ADMISSIONS OR COUNSELLING WITH INTERMEDIATE CC	0	0	1
WD11Z	"ALL PATIENTS 70 YEARS AND OLDER WITH A MENTAL HEALTH PRIMARY DIAGNOSIS, TREATED BY A NON SPECIALIST MENTAL HEALTH SERVICE PROVIDER"	0	0	1
WD22Z	"ALL PATIENTS BETWEEN 19 AND 69 YEARS WITH A MENTAL HEALTH PRIMARY DIAGNOSIS, TREATED BY A NON SPECIALIST MENTAL HEALTH SERVICE PROVIDER"	0	0	1
WD33Z	"ALL PATIENTS 18 YEARS AND YOUNGER WITH A MENTAL HEALTH PRIMARY DIAGNOSIS, TREATED BY A NON SPECIALIST MENTAL HEALTH SERVICE PROVIDER"	0	0	1
WF01A	"NON ADMITTED FACE TO FACE ATTENDANCE, FOLLOW UP"	0	0	1
WF01B	"NON ADMITTED FACE TO FACE ATTENDANCE, FIRST"	0	0	1
WF01C	"NON ADMITTED NON FACE TO FACE ATTENDANCE, FOLLOW UP"	0	0	1
WF01D	"NON ADMITTED NON FACE TO FACE ATTENDANCE, FIRST"	0	0	1
WF02A	"MULTIPROFESSIONAL NON ADMITTED FACE TO FACE ATTENDANCE, FOLLOW UP"	0	0	1
WF02B	"MULTIPROFESSIONAL NON ADMITTED FACE TO FACE ATTENDANCE, FIRST"	0	0	1
WF02C	"MULTIPROFESSIONAL NON ADMITTED NON FACE TO FACE ATTENDANCE, FOLLOW UP"	0	0	1
WF02D	"MULTIPROFESSIONAL NON ADMITTED NON FACE TO FACE ATTENDANCE, FIRST"	0	0	1
WH01A	TRANSPLANT FAILURE AND REJECTION WITH MULTIPLE INTERVENTIONS	0	0	1
WH01B	TRANSPLANT FAILURE AND REJECTION WITH SINGLE INTERVENTION	0	0	1
WH01C	TRANSPLANT FAILURE AND REJECTION WITHOUT INTERVENTIONS WITH CC SCORE 2	0	0	1
WH01D	TRANSPLANT FAILURE AND REJECTION WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
WH02Z	TOXIC EFFECT OF CONTACT WITH VENOMOUS ANIMAL	0	0	1
WH03A	TOXIC EFFECT OF OTHER SUBSTANCE WITH CC SCORE 2+	0	0	1
WH03B	TOXIC EFFECT OF OTHER SUBSTANCE WITH CC SCORE 0 1	0	0	1
WH04A	POISONING DIAGNOSIS WITH MULTIPLE INTERVENTIONS	0	0	1
WH04B	POISONING DIAGNOSIS WITH SINGLE INTERVENTION WITH CC SCORE 2	0	0	1
WH04C	POISONING DIAGNOSIS WITH SINGLE INTERVENTION WITH CC SCORE 0 1	0	0	1
WH04D	POISONING DIAGNOSIS WITHOUT INTERVENTIONS WITH CC SCORE 2	0	0	1
WH04E	POISONING DIAGNOSIS WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
WH05Z	ALLERGY OR ADVERSE ALLERGIC REACTION	0	0	1
WH06Z	ENVIRONMENTAL EFFECTS	0	0	1
WH07A	INFECTIONS OR OTHER COMPLICATIONS OF PROCEDURES WITH MULTIPLE INTERVENTIONS WITH CC SCORE 2	0	1	1
WH07B	INFECTIONS OR OTHER COMPLICATIONS OF PROCEDURES WITH MULTIPLE INTERVENTIONS WITH CC SCORE 0 1	0	1	1
WH07C	INFECTIONS OR OTHER COMPLICATIONS OF PROCEDURES WITH SINGLE INTERVENTION WITH CC SCORE 2	0	1	1
WH07D	INFECTIONS OR OTHER COMPLICATIONS OF PROCEDURES WITH SINGLE INTERVENTION WITH CC SCORE 0 1	0	1	1
WH07E	INFECTIONS OR OTHER COMPLICATIONS OF PROCEDURES WITHOUT INTERVENTIONS WITH CC SCORE 4	0	1	1
WH07F	INFECTIONS OR OTHER COMPLICATIONS OF PROCEDURES WITHOUT INTERVENTIONS WITH CC SCORE 2 3	0	1	1
WH07G	INFECTIONS OR OTHER COMPLICATIONS OF PROCEDURES WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	1	1
WH08A	UNSPECIFIED PAIN WITH CC SCORE 1+	0	0	1
WH08B	UNSPECIFIED PAIN WITH CC SCORE 0	0	0	1
WH09A	"TENDENCY TO FALL, SENILITY OR OTHER CONDITIONS AFFECTING COGNITIVE FUNCTIONS WITH MULTIPLE INTERVENTIONS"	0	0	1
WH09B	"TENDENCY TO FALL, SENILITY OR OTHER CONDITIONS AFFECTING COGNITIVE FUNCTIONS WITH SINGLE INTERVENTION WITH CC SCORE 3"	0	0	1
WH09C	"TENDENCY TO FALL, SENILITY OR OTHER CONDITIONS AFFECTING COGNITIVE FUNCTIONS WITH SINGLE INTERVENTION WITH CC SCORE 0 2"	0	0	1
WH09D	"TENDENCY TO FALL, SENILITY OR OTHER CONDITIONS AFFECTING COGNITIVE FUNCTIONS WITHOUT INTERVENTIONS WITH CC SCORE 6"	0	0	1
WH09E	"TENDENCY TO FALL, SENILITY OR OTHER CONDITIONS AFFECTING COGNITIVE FUNCTIONS WITHOUT INTERVENTIONS WITH CC SCORE 4 5"	0	0	1
WH09F	"TENDENCY TO FALL, SENILITY OR OTHER CONDITIONS AFFECTING COGNITIVE FUNCTIONS WITHOUT INTERVENTIONS WITH CC SCORE 2 3"	0	0	1
WH09G	"TENDENCY TO FALL, SENILITY OR OTHER CONDITIONS AFFECTING COGNITIVE FUNCTIONS WITHOUT INTERVENTIONS WITH CC SCORE 0 1"	0	0	1
WH10A	UNSPECIFIED OEDEMA WITH CC SCORE 2+	0	0	1
WH10B	UNSPECIFIED OEDEMA WITH CC SCORE 0 1	0	0	1
WH11A	"HYPOTHERMIA, FROSTBITE OR OTHER EFFECTS OF REDUCED TEMPERATURE WITH CC SCORE 2"	0	0	1
WH11B	"HYPOTHERMIA, FROSTBITE OR OTHER EFFECTS OF REDUCED TEMPERATURE WITH CC SCORE 0 1"	0	0	1
WH12A	"SIGNS OR SYMPTOMS, INVOLVING APPEARANCE OR BEHAVIOUR WITH CC SCORE 2"	0	0	1
WH12B	"SIGNS OR SYMPTOMS, INVOLVING APPEARANCE OR BEHAVIOUR WITH CC SCORE 0 1"	0	0	1
WH13A	ABNORMAL FINDINGS WITHOUT DIAGNOSIS WITH INTERVENTIONS	0	0	1
WH13B	ABNORMAL FINDINGS WITHOUT DIAGNOSIS WITHOUT INTERVENTIONS WITH CC SCORE 1	0	0	1
WH13C	ABNORMAL FINDINGS WITHOUT DIAGNOSIS WITHOUT INTERVENTIONS WITH CC SCORE 0	0	0	1
WH14A	OTHER OR UNSPECIFIED NEOPLASM WITH INTERVENTIONS WITH CC SCORE 2	0	0	1
WH14B	OTHER OR UNSPECIFIED NEOPLASM WITH INTERVENTIONS WITH CC SCORE 0 1	0	0	1
WH14C	OTHER OR UNSPECIFIED NEOPLASM WITHOUT INTERVENTIONS WITH CC SCORE 2	0	0	1
WH14D	OTHER OR UNSPECIFIED NEOPLASM WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
WH15Z	"SPECIAL SCREENING, EXAMINATIONS OR OTHER GENETIC DISORDERS"	0	0	1
WH16A	OBSERVATION OR COUNSELLING WITH CC SCORE 1	0	0	1
WH16B	OBSERVATION OR COUNSELLING WITH CC SCORE 0	0	0	1
WH17A	ADMISSION RELATED TO SOCIAL FACTORS WITH INTERVENTIONS	0	0	1
WH17B	ADMISSION RELATED TO SOCIAL FACTORS WITHOUT INTERVENTIONS WITH CC SCORE 1	0	0	1
WH17C	ADMISSION RELATED TO SOCIAL FACTORS WITHOUT INTERVENTIONS WITH CC SCORE 0	0	0	1
WH18A	"ADMISSION RELATED TO THE, FITTING, ADJUSTMENT OR MANAGEMENT OF DEVICE WITH INTERVENTIONS"	0	0	1
WH18B	"ADMISSION RELATED TO THE, FITTING, ADJUSTMENT OR MANAGEMENT OF DEVICE WITHOUT INTERVENTIONS"	0	0	1
WH19Z	POTENTIAL HEALTH HAZARD RELATED TO COMMUNICABLE DISEASES	0	0	1
WH20A	RESPITE CARE WITH LENGTH OF STAY 9 DAYS OR MORE	0	0	1
WH20B	RESPITE CARE WITH LENGTH OF STAY BETWEEN 5 AND 8 DAYS	0	0	1
WH20C	RESPITE CARE WITH LENGTH OF STAY 4 DAYS OR LESS	0	0	1
WH50A	"PROCEDURE NOT CARRIED OUT, FOR MEDICAL OR PATIENT REASONS"	0	0	1
WH50B	"PROCEDURE NOT CARRIED OUT, FOR OTHER OR UNSPECIFIED REASONS"	0	0	1
WH51Z	"ADMISSION RELATED TO DONATION, OF ORGAN OR TISSUE"	0	0	1
WH52A	FOLLOW UP EXAMINATION FOR MALIGNANT NEOPLASM WITH INTERVENTIONS	0	0	1
WH52B	FOLLOW UP EXAMINATION FOR MALIGNANT NEOPLASM WITHOUT INTERVENTIONS	0	0	1
WH53A	FOLLOW UP EXAMINATION FOR OTHER CONDITIONS WITH INTERVENTIONS	0	0	1
WH53B	FOLLOW UP EXAMINATION FOR OTHER CONDITIONS WITHOUT INTERVENTIONS	0	0	1
WH54A	PROCEDURES ON THE LYMPHATIC SYSTEM WITH CC SCORE 1+	0	0	1
WH54B	PROCEDURES ON THE LYMPHATIC SYSTEM WITH CC SCORE 0	0	0	1
WJ01A	COMPLEX INFECTIOUS DISEASES WITH MULTIPLE INTERVENTIONS	0	0	1
WJ01B	COMPLEX INFECTIOUS DISEASES WITH SINGLE INTERVENTION	0	0	1
WJ01C	COMPLEX INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 6	0	0	1
WJ01D	COMPLEX INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
WJ01E	COMPLEX INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
WJ02A	MAJOR INFECTIOUS DISEASES WITH MULTIPLE INTERVENTIONS	0	0	1
WJ02B	MAJOR INFECTIOUS DISEASES WITH SINGLE INTERVENTION	0	0	1
WJ02C	MAJOR INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 6	0	0	1
WJ02D	MAJOR INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
WJ02E	MAJOR INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
WJ03A	STANDARD INFECTIOUS DISEASES WITH MULTIPLE INTERVENTIONS	0	0	1
WJ03B	STANDARD INFECTIOUS DISEASES WITH SINGLE INTERVENTION WITH CC SCORE 4	0	0	1
WJ03C	STANDARD INFECTIOUS DISEASES WITH SINGLE INTERVENTION WITH CC SCORE 0 3	0	0	1
WJ03D	STANDARD INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 7	0	0	1
WJ03E	STANDARD INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 4 6	0	0	1
WJ03F	STANDARD INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 2 3	0	0	1
WJ03G	STANDARD INFECTIOUS DISEASES WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
WJ04Z	GENITO URINARY MEDICINE (GUM) INFECTIONS	0	0	1
WJ05A	SEPTIC SHOCK WITH CC SCORE 5+	0	0	1
WJ05B	SEPTIC SHOCK WITH CC SCORE 0 4	0	0	1
WJ06A	SEPSIS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 9	0	0	1
WJ06B	SEPSIS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 5 8	0	0	1
WJ06C	SEPSIS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 0 4	0	0	1
WJ06D	SEPSIS WITH SINGLE INTERVENTION WITH CC SCORE 9	0	0	1
WJ06E	SEPSIS WITH SINGLE INTERVENTION WITH CC SCORE 5 8	0	0	1
WJ06F	SEPSIS WITH SINGLE INTERVENTION WITH CC SCORE 0 4	0	0	1
WJ06G	SEPSIS WITHOUT INTERVENTIONS WITH CC SCORE 9	0	0	1
WJ06H	SEPSIS WITHOUT INTERVENTIONS WITH CC SCORE 5 8	0	0	1
WJ06J	SEPSIS WITHOUT INTERVENTIONS WITH CC SCORE 0 4	0	0	1
WJ07A	FEVER OF UNKNOWN ORIGIN WITH INTERVENTIONS WITH CC SCORE 4	0	0	1
WJ07B	FEVER OF UNKNOWN ORIGIN WITH INTERVENTIONS WITH CC SCORE 0 3	0	0	1
WJ07C	FEVER OF UNKNOWN ORIGIN WITHOUT INTERVENTIONS WITH CC SCORE 4	0	0	1
WJ07D	FEVER OF UNKNOWN ORIGIN WITHOUT INTERVENTIONS WITH CC SCORE 0 3	0	0	1
WJ10A	HIV DISEASE WITH MULTIPLE INTERVENTIONS	0	0	1
WJ10B	HIV DISEASE WITH SINGLE INTERVENTION WITH CC SCORE 5	0	0	1
WJ10C	HIV DISEASE WITH SINGLE INTERVENTION WITH CC SCORE 0 4	0	0	1
WJ10D	HIV DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 5	0	0	1
WJ10E	HIV DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 2 4	0	0	1
WJ10F	HIV DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
WJ11Z	OTHER DISORDERS OF IMMUNITY	0	0	1
YA01Z	"PERCUTANEOUS TRANSLUMINAL EMBOLISATION OF, SINGLE GIANT OR THREE OR MORE OTHER, INTRACRANIAL OR EXTRACRANIAL ANEURYSMS"	0	0	1
YA02A	"PERCUTANEOUS TRANSLUMINAL EMBOLISATION OF, SINGLE LARGE OR TWO OTHER, INTRACRANIAL OR EXTRACRANIAL ANEURYSMS WITH CC SCORE 4"	0	0	1
YA02B	"PERCUTANEOUS TRANSLUMINAL EMBOLISATION OF, SINGLE LARGE OR TWO OTHER, INTRACRANIAL OR EXTRACRANIAL ANEURYSMS WITH CC SCORE 0 3"	0	0	1
YA03A	"PERCUTANEOUS TRANSLUMINAL EMBOLISATION OF, SINGLE SMALL OR MEDIUM, INTRACRANIAL OR EXTRACRANIAL ANEURYSM WITH CC SCORE 8"	0	0	1
YA03B	"PERCUTANEOUS TRANSLUMINAL EMBOLISATION OF, SINGLE SMALL OR MEDIUM, INTRACRANIAL OR EXTRACRANIAL ANEURYSM WITH CC SCORE 4 7"	0	0	1
YA03C	"PERCUTANEOUS TRANSLUMINAL EMBOLISATION OF, SINGLE SMALL OR MEDIUM, INTRACRANIAL OR EXTRACRANIAL ANEURYSM WITH CC SCORE 0 3"	0	0	1
YA04Z	PERCUTANEOUS TRANSLUMINAL EMBOLISATION OF INTRACRANIAL ARTERIOVENOUS MALFORMATION	0	0	1
YA10Z	"PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY, INCLUDING STENTING, OF INTRACRANIAL OR EXTRACRANIAL BLOOD VESSEL"	0	0	1
YA11Z	"PERCUTANEOUS TRANSLUMINAL ARTERIOGRAPHY, OF INTRACRANIAL OR EXTRACRANIAL BLOOD VESSEL"	0	0	1
YA12Z	"PERCUTANEOUS TRANSLUMINAL OTHER PROCEDURES ON, INTRACRANIAL OR EXTRACRANIAL BLOOD VESSEL"	0	0	1
YD01Z	PERCUTANEOUS ABLATION OF LESION OF RESPIRATORY TRACT	0	0	1
YD02Z	PERCUTANEOUS BIOPSY OF LESION OF PLEURA	0	0	1
YD03Z	"PERCUTANEOUS BIOPSY OF LESION OF, LUNG OR MEDIASTINUM"	0	0	1
YD04Z	PERCUTANEOUS DRAINAGE OF PLEURAL CAVITY	0	0	1
YD05Z	PERCUTANEOUS ASPIRATION OF PLEURAL CAVITY	0	0	1
YF01A	RADIOLOGICAL INSERTION OF GASTROSTOMY TUBE 19 YEARS AND OVER	0	0	1
YF01B	RADIOLOGICAL INSERTION OF GASTROSTOMY TUBE 18 YEARS AND UNDER	0	0	1
YF02Z	"RADIOLOGICAL INSERTION OF, GASTROJEJUNOSTOMY OR JEJUNOSTOMY TUBE"	0	0	1
YF03A	PERCUTANEOUS MULTIPLE DRAINAGE OF ABDOMINAL ABSCESS WITH CC SCORE 5	0	0	1
YF03B	PERCUTANEOUS MULTIPLE DRAINAGE OF ABDOMINAL ABSCESS WITH CC SCORE 0 4	0	0	1
YF04A	PERCUTANEOUS SINGLE DRAINAGE OF ABDOMINAL ABSCESS WITH CC SCORE 5	0	0	1
YF04B	PERCUTANEOUS SINGLE DRAINAGE OF ABDOMINAL ABSCESS WITH CC SCORE 2 4	0	0	1
YF04C	PERCUTANEOUS SINGLE DRAINAGE OF ABDOMINAL ABSCESS WITH CC SCORE 0 1	0	0	1
YG01A	"PERCUTANEOUS ABLATION OF LESION OF, LIVER OR PANCREAS WITH CC SCORE 2"	0	0	1
YG01B	"PERCUTANEOUS ABLATION OF LESION OF, LIVER OR PANCREAS WITH CC SCORE 0 1"	0	0	1
YG02Z	"PERCUTANEOUS INSERTION OF MULTIPLE STENTS, INTO HEPATIC OR BILE DUCTS"	0	0	1
YG03A	"PERCUTANEOUS INSERTION OF SINGLE STENT, INTO HEPATIC OR BILE DUCT WITH DRAINAGE WITH CC SCORE 4"	0	0	1
YG03B	"PERCUTANEOUS INSERTION OF SINGLE STENT, INTO HEPATIC OR BILE DUCT WITH DRAINAGE WITH CC SCORE 0 3"	0	0	1
YG04A	"PERCUTANEOUS INSERTION OF SINGLE METAL STENT, INTO HEPATIC OR BILE DUCT WITH CC SCORE 4"	0	0	1
YG04B	"PERCUTANEOUS INSERTION OF SINGLE METAL STENT, INTO HEPATIC OR BILE DUCT WITH CC SCORE 0 3"	0	0	1
YG05A	"PERCUTANEOUS INSERTION OF SINGLE OTHER STENT, INTO HEPATIC OR BILE DUCT WITH CC SCORE 4"	0	0	1
YG05B	"PERCUTANEOUS INSERTION OF SINGLE OTHER STENT, INTO HEPATIC OR BILE DUCT WITH CC SCORE 0 3"	0	0	1
YG06Z	PERCUTANEOUS DRAINAGE OF HEPATOBILIARY SYSTEM	0	0	1
YG07A	"OTHER PERCUTANEOUS THERAPEUTIC, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 3"	0	0	1
YG07B	"OTHER PERCUTANEOUS THERAPEUTIC, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 0 2"	0	0	1
YG10Z	PERCUTANEOUS TRANSVASCULAR BIOPSY OF LESION OF LIVER	0	0	1
YG11A	PERCUTANEOUS PUNCH BIOPSY OF LESION OF LIVER 19 YEARS AND OVER	0	0	1
YG11B	PERCUTANEOUS PUNCH BIOPSY OF LESION OF LIVER 18 YEARS AND UNDER	0	0	1
YG12Z	"OTHER PERCUTANEOUS DIAGNOSTIC, HEPATOBILIARY OR PANCREATIC PROCEDURES"	0	0	1
YH01Z	"PERCUTANEOUS VERTEBROPLASTY OF, THREE OR MORE LEVELS OF SPINE"	0	0	1
YH02Z	PERCUTANEOUS VERTEBROPLASTY OF TWO LEVELS OF SPINE	0	0	1
YH03Z	PERCUTANEOUS VERTEBROPLASTY OF ONE LEVEL OF SPINE	0	0	1
YH10Z	IMAGE GUIDED BIOPSY OF EXTRADURAL SPINAL LESION	0	0	1
YH20Z	PERCUTANEOUS ABLATION OF LESION OF BONE	0	0	1
YH30Z	IMAGE GUIDED ASPIRATION OF JOINT	0	0	1
YH31Z	IMAGE GUIDED BIOPSY OF LESION OF BONE	0	0	1
YH32Z	"IMAGE GUIDED BIOPSY OF, LESION OF MUSCLE OR CONNECTIVE TISSUE"	0	0	1
YJ01Z	BILATERAL CORE NEEDLE BIOPSY OF LESIONS OF BREASTS	0	0	1
YJ02Z	UNILATERAL CORE NEEDLE BIOPSY OF LESION OF BREAST	0	0	1
YJ03Z	CORE NEEDLE BIOPSY OF LESION OF BREAST AND ASSOCIATED LYMPH NODES	0	0	1
YJ04Z	CORE NEEDLE BIOPSY OF AXILLARY LYMPH NODES	0	0	1
YJ05Z	BILATERAL FINE NEEDLE ASPIRATION OF LESIONS OF BREASTS	0	0	1
YJ06Z	UNILATERAL FINE NEEDLE ASPIRATION OF LESION OF BREAST	0	0	1
YJ07Z	FINE NEEDLE ASPIRATION OF LESION OF BREAST AND ASSOCIATED LYMPH NODES	0	0	1
YJ08Z	FINE NEEDLE ASPIRATION CYTOLOGY OF AXILLARY LYMPH NODES	0	0	1
YJ09Z	VACUUM ASSISTED BIOPSY OF LESION OF BREAST	0	0	1
YJ10Z	WIRE GUIDED BIOPSY OF LESION OF BREAST	0	0	1
YJ11Z	"DRAINAGE OF LESION OF BREAST, INCLUDING ASSOCIATED LYMPH NODES"	0	0	1
YJ12Z	"INSERTION OF, WIRE OR MARKER, FOR LOCALISATION OF BREAST LESION"	0	0	1
YL01Z	PERCUTANEOUS CRYOABLATION OF LESION OF KIDNEY	0	0	1
YL02Z	"PERCUTANEOUS, MICROWAVE OR RADIOFREQUENCY ABLATION, OF LESION OF KIDNEY"	0	0	1
YL10Z	"BILATERAL OR MULTIPLE, PERCUTANEOUS INSERTION OF, URETERIC STENT OR NEPHROSTOMY"	0	0	1
YL11Z	"UNILATERAL, PERCUTANEOUS INSERTION OF, URETERIC STENT OR NEPHROSTOMY"	0	0	1
YL12Z	"PERCUTANEOUS, ATTENTION TO OR REMOVAL OF, URETERIC STENT OR NEPHROSTOMY"	0	0	1
YL20A	PERCUTANEOUS NEEDLE BIOPSY OF LESION OF KIDNEY 19 YEARS AND OVER	0	0	1
YL20B	PERCUTANEOUS NEEDLE BIOPSY OF LESION OF KIDNEY 18 YEARS AND UNDER	0	0	1
YL21Z	OTHER PERCUTANEOUS URINARY TRACT PROCEDURES	0	0	1
YQ01A	"MULTIPLE OR REVISIONAL, OPEN REPAIR OF, ABDOMINAL OR THORACOABDOMINAL AORTIC ANEURYSM WITH CC SCORE 6"	0	0	1
YQ01B	"MULTIPLE OR REVISIONAL, OPEN REPAIR OF, ABDOMINAL OR THORACOABDOMINAL AORTIC ANEURYSM WITH CC SCORE 0 5"	0	0	1
YQ02Z	OPEN REPAIR OF THORACOABDOMINAL AORTIC ANEURYSM	0	0	1
YQ03A	OPEN REPAIR OF ABDOMINAL AORTIC ANEURYSM WITH CC SCORE 6+	0	0	1
YQ03B	OPEN REPAIR OF ABDOMINAL AORTIC ANEURYSM WITH CC SCORE 0 5	0	0	1
YQ04A	"MULTIPLE OPEN PROCEDURES, ON AORTA OR ABDOMINAL BLOOD VESSELS WITH CC SCORE 4"	0	0	1
YQ04B	"MULTIPLE OPEN PROCEDURES, ON AORTA OR ABDOMINAL BLOOD VESSELS WITH CC SCORE 0 3"	0	0	1
YQ05A	"SINGLE OPEN PROCEDURE, ON AORTA OR ABDOMINAL BLOOD VESSEL WITH CC SCORE 4"	0	0	1
YQ05B	"SINGLE OPEN PROCEDURE, ON AORTA OR ABDOMINAL BLOOD VESSEL WITH CC SCORE 0 3"	0	0	1
YQ10A	MULTIPLE OPEN PROCEDURES ON BLOOD VESSELS OF LOWER LIMBS WITH CC SCORE 11+	0	0	1
YQ10B	MULTIPLE OPEN PROCEDURES ON BLOOD VESSELS OF LOWER LIMBS WITH CC SCORE 7 10	0	0	1
YQ10C	MULTIPLE OPEN PROCEDURES ON BLOOD VESSELS OF LOWER LIMBS WITH CC SCORE 4 6	0	0	1
YQ10D	MULTIPLE OPEN PROCEDURES ON BLOOD VESSELS OF LOWER LIMBS WITH CC SCORE 0 3	0	0	1
YQ11A	SINGLE OPEN PROCEDURE ON BLOOD VESSEL OF LOWER LIMB WITH IMAGING INTERVENTION WITH CC SCORE 7	0	0	1
YQ11B	SINGLE OPEN PROCEDURE ON BLOOD VESSEL OF LOWER LIMB WITH IMAGING INTERVENTION WITH CC SCORE 4 6	0	0	1
YQ11C	SINGLE OPEN PROCEDURE ON BLOOD VESSEL OF LOWER LIMB WITH IMAGING INTERVENTION WITH CC SCORE 0 3	0	0	1
YQ12A	SINGLE OPEN PROCEDURE ON BLOOD VESSEL OF LOWER LIMB WITH CC SCORE 11+	0	0	1
YQ12B	SINGLE OPEN PROCEDURE ON BLOOD VESSEL OF LOWER LIMB WITH CC SCORE 7 10	0	0	1
YQ12C	SINGLE OPEN PROCEDURE ON BLOOD VESSEL OF LOWER LIMB WITH CC SCORE 4 6	0	0	1
YQ12D	SINGLE OPEN PROCEDURE ON BLOOD VESSEL OF LOWER LIMB WITH CC SCORE 0 3	0	0	1
YQ13A	BYPASS TO TIBIAL ARTERIES WITH CC SCORE 7+	0	0	1
YQ13B	BYPASS TO TIBIAL ARTERIES WITH CC SCORE 0 6	0	0	1
YQ14Z	"OPEN TREATMENT OF, PRIMARY OR RECURRENT, BILATERAL VARICOSE VEINS"	0	0	1
YQ15Z	OPEN TREATMENT OF RECURRENT UNILATERAL VARICOSE VEINS	0	0	1
YQ16Z	OPEN TREATMENT OF PRIMARY UNILATERAL VARICOSE VEINS	0	0	1
